Date;AGG;IJS;SPY
2005-05-10;54.15884780883789;21.11105728149414;80.09829711914062
2005-05-11;54.249359130859375;21.151519775390625;80.53791046142578
2005-05-12;54.377113342285156;20.838897705078125;79.65177154541016
2005-05-13;54.430320739746094;20.70832633972168;79.49376678466797
2005-05-16;54.350494384765625;21.05221176147461;80.23568725585938
2005-05-17;54.414337158203125;21.191974639892578;80.7715072631836
2005-05-18;54.558067321777344;21.579986572265625;81.60271453857422
2005-05-19;54.42498016357422;21.660911560058594;81.94620513916016
2005-05-20;54.36111068725586;21.64435386657715;81.82939147949219
2005-05-23;54.54214096069336;21.72710609436035;82.28277587890625
2005-05-24;54.637874603271484;21.69584083557129;82.09044647216797
2005-05-25;54.62726593017578;21.50090980529785;82.02863311767578
2005-05-26;54.6219367980957;21.8300838470459;82.46827697753906
2005-05-27;54.584686279296875;21.914676666259766;82.60567474365234
2005-05-31;54.73375701904297;21.850311279296875;82.07672882080078
2005-06-01;55.13853454589844;22.122482299804688;82.77742767333984
2005-06-02;55.10114669799805;22.20706558227539;82.95599365234375
2005-06-03;54.96234130859375;22.08201789855957;82.53694152832031
2005-06-06;54.972999572753906;22.172122955322266;82.4614028930664
2005-06-07;55.11720657348633;22.253047943115234;82.52320098876953
2005-06-08;55.01568603515625;22.19236183166504;82.37208557128906
2005-06-09;55.010337829589844;22.317405700683594;82.76364135742188
2005-06-10;54.79673385620117;22.339468002319336;82.57129669189453
2005-06-13;54.748714447021484;22.48291778564453;82.83232879638672
2005-06-14;54.679229736328125;22.663131713867188;83.02466583251953
2005-06-15;54.64717102050781;22.828638076782227;83.18267059326172
2005-06-16;54.81277084350586;22.972074508666992;83.39566040039062
2005-06-17;54.81277084350586;22.8543758392334;83.70463562011719
2005-06-20;54.68990707397461;22.876440048217773;83.73223876953125
2005-06-21;54.91427993774414;22.816396713256836;83.78050994873047
2005-06-22;55.14925003051758;22.879026412963867;83.84947204589844
2005-06-23;55.09586715698242;22.573240280151367;82.67008972167969
2005-06-24;55.1812744140625;22.26375389099121;82.06310272216797
2005-06-27;55.223995208740234;22.296916961669922;82.18035888671875
2005-06-28;55.063751220703125;22.739017486572266;82.87008666992188
2005-06-29;55.03705978393555;22.764812469482422;82.64935302734375
2005-06-30;55.213321685791016;22.705869674682617;82.2010498046875
2005-07-01;55.01667785644531;22.761131286621094;82.44245910644531
2005-07-05;54.81306838989258;23.16639518737793;83.10457611083984
2005-07-06;54.898807525634766;23.011655807495117;82.40795135498047
2005-07-07;54.96846008300781;23.052181243896484;82.73211669921875
2005-07-08;54.877376556396484;23.453765869140625;83.67704772949219
2005-07-11;54.88275146484375;23.763240814208984;84.10470581054688
2005-07-12;54.85594940185547;23.75587272644043;84.32537841796875
2005-07-13;54.7808952331543;23.63060188293457;84.44267272949219
2005-07-14;54.7808952331543;23.54954719543457;84.77369689941406
2005-07-15;54.807682037353516;23.483232498168945;84.72545623779297
2005-07-18;54.71132278442383;23.3469181060791;84.38746643066406
2005-07-19;54.73807144165039;23.715347290039062;84.84956359863281
2005-07-20;54.82915496826172;24.039554595947266;85.1392593383789
2005-07-21;54.545188903808594;23.64165687561035;84.64266204833984
2005-07-22;54.62553024291992;23.95481300354004;85.20823669433594
2005-07-25;54.62553024291992;23.81112289428711;84.96682739257812
2005-07-26;54.684471130371094;23.84060287475586;85.0702896118164
2005-07-27;54.65232467651367;23.947444915771484;85.38066101074219
2005-07-28;54.81306838989258;24.164812088012695;85.91863250732422
2005-07-29;54.64161682128906;24.03219223022461;85.34619140625
2005-08-01;54.60988998413086;24.094820022583008;85.28411102294922
2005-08-02;54.491641998291016;24.38587760925293;85.79447937011719
2005-08-03;54.66904830932617;24.27535057067871;86.02213287353516
2005-08-04;54.61529541015625;23.851661682128906;85.33238983154297
2005-08-05;54.34651565551758;23.5900821685791;84.75299072265625
2005-08-08;54.33573532104492;23.512712478637695;84.59439086914062
2005-08-09;54.432498931884766;23.472185134887695;85.10480499267578
2005-08-10;54.437889099121094;23.475866317749023;85.06341552734375
2005-08-11;54.582977294921875;23.72270393371582;85.4013671875
2005-08-12;54.73893737792969;23.44639778137207;84.8771743774414
2005-08-15;54.690574645996094;23.54954719543457;85.4013671875
2005-08-16;54.81955337524414;23.28428840637207;84.29090881347656
2005-08-17;54.70665740966797;23.16639518737793;84.28400421142578
2005-08-18;54.85715866088867;23.15902328491211;84.27710723876953
2005-08-19;54.80342102050781;23.173765182495117;84.47023010253906
2005-08-22;54.85179138183594;23.36534881591797;84.47023010253906
2005-08-23;54.88946533203125;23.291656494140625;84.31160736083984
2005-08-24;54.95927810668945;23.195863723754883;83.55982971191406
2005-08-25;54.95927810668945;23.32481575012207;83.86328887939453
2005-08-26;54.916297912597656;22.923236846923828;83.29080963134766
2005-08-29;54.937782287597656;23.155332565307617;83.93226623535156
2005-08-30;55.072166442871094;23.129545211791992;83.49085998535156
2005-08-31;55.287193298339844;23.58270263671875;84.54610443115234
2005-09-01;55.36271286010742;23.671133041381836;84.48403930664062
2005-09-02;55.335731506347656;23.50902557373047;84.3322982788086
2005-09-06;55.227882385253906;23.763240814208984;85.31859588623047
2005-09-07;55.136207580566406;23.792707443237305;85.46345520019531
2005-09-08;55.13080978393555;23.715347290039062;85.18063354492188
2005-09-09;55.114654541015625;23.870080947875977;85.9393539428711
2005-09-12;55.03910446166992;23.96217918395996;85.76691436767578
2005-09-13;55.17395782470703;23.75954818725586;85.29103088378906
2005-09-14;55.114654541015625;23.512712478637695;84.98066711425781
2005-09-15;54.97981643676758;23.58270263671875;84.93924713134766
2005-09-16;54.85579299926758;23.73377227783203;85.54324340820312
2005-09-19;54.904300689697266;23.60113525390625;85.2592544555664
2005-09-20;54.86653137207031;23.357975006103516;84.53889465332031
2005-09-21;54.990562438964844;23.019027709960938;83.74927520751953
2005-09-22;55.03910446166992;23.05586051940918;84.047119140625
2005-09-23;54.942039489746094;23.210609436035156;84.11639404296875
2005-09-26;54.80720520019531;23.34684944152832;84.21331787109375
2005-09-27;54.769439697265625;23.313621520996094;84.19258117675781
2005-09-28;54.92049026489258;23.258230209350586;84.27566528320312
2005-09-29;54.79643630981445;23.557321548461914;84.96143341064453
2005-09-30;54.769439697265625;23.5942440032959;85.224609375
2005-10-03;54.58386993408203;23.723474502563477;84.91983795166016
2005-10-04;54.659603118896484;23.513010025024414;83.9640121459961
2005-10-05;54.74617385864258;22.811458587646484;82.8626480102539
2005-10-06;54.70832443237305;22.71176528930664;82.56480407714844
2005-10-07;54.654205322265625;22.866849899291992;82.84880828857422
2005-10-10;54.72454833984375;22.667461395263672;82.14923095703125
2005-10-11;54.56218719482422;22.375761032104492;82.031494140625
2005-10-12;54.54055404663086;22.16160774230957;81.38733673095703
2005-10-13;54.399803161621094;22.172679901123047;81.33879852294922
2005-10-14;54.38359451293945;22.471759796142578;82.19769287109375
2005-10-17;54.47023010253906;22.504987716674805;82.5024642944336
2005-10-18;54.448570251464844;22.276063919067383;81.60893249511719
2005-10-19;54.54599380493164;22.700685501098633;82.966552734375
2005-10-20;54.55674743652344;22.30191421508789;81.50501251220703
2005-10-21;54.68666076660156;22.464372634887695;81.82365417480469
2005-10-24;54.57301330566406;22.955459594726562;83.09125518798828
2005-10-25;54.41064453125;22.811458587646484;82.92501068115234
2005-10-26;54.194244384765625;22.630535125732422;82.68254852294922
2005-10-27;54.31867980957031;22.213300704956055;81.80289459228516
2005-10-28;54.23212814331055;22.619455337524414;82.98041534423828
2005-10-31;54.22673416137695;22.789297103881836;83.208984375
2005-11-01;54.2451286315918;22.955459594726562;83.45831298828125
2005-11-02;54.19633102416992;23.391157150268555;84.33111572265625
2005-11-03;54.011661529541016;23.450244903564453;84.69127655029297
2005-11-04;54.06593322753906;23.383777618408203;84.58045959472656
2005-11-07;54.07140350341797;23.48346519470215;84.66357421875
2005-11-08;54.2559928894043;23.413320541381836;84.66357421875
2005-11-09;54.11479949951172;23.439159393310547;84.77437591552734
2005-11-10;54.3049201965332;23.57577896118164;85.43241119384766
2005-11-11;54.35923767089844;23.649621963500977;85.72332000732422
2005-11-14;54.174560546875;23.57577896118164;85.67485809326172
2005-11-15;54.25059127807617;23.258230209350586;85.36317443847656
2005-11-16;54.3754997253418;23.269306182861328;85.53630828857422
2005-11-17;54.39181900024414;23.623769760131836;86.33287048339844
2005-11-18;54.37008285522461;23.801008224487305;86.6722412109375
2005-11-21;54.54389190673828;24.015165328979492;87.10867309570312
2005-11-22;54.68507766723633;24.063167572021484;87.48270416259766
2005-11-23;54.647071838378906;24.140718460083008;87.98832702636719
2005-11-25;54.69594955444336;24.162864685058594;88.0576171875
2005-11-28;54.61991500854492;23.7419376373291;87.43418884277344
2005-11-29;54.54389190673828;23.885948181152344;87.33722686767578
2005-11-30;54.429840087890625;23.908084869384766;86.86624145507812
2005-12-01;54.35298538208008;24.399179458618164;87.75284576416016
2005-12-02;54.35298538208008;24.358564376831055;87.8636474609375
2005-12-05;54.3802375793457;24.240406036376953;87.67664337158203
2005-12-06;54.472923278808594;24.299482345581055;87.8428726196289
2005-12-07;54.40203857421875;24.140718460083008;87.33027648925781
2005-12-08;54.68001174926758;24.185014724731445;87.2748794555664
2005-12-09;54.49468231201172;24.221940994262695;87.50345611572266
2005-12-12;54.3802375793457;24.306867599487305;87.58656311035156
2005-12-13;54.5874137878418;24.340103149414062;88.18228149414062
2005-12-14;54.734561920166016;24.358564376831055;88.52861785888672
2005-12-15;54.68001174926758;24.107484817504883;88.27230072021484
2005-12-16;54.674598693847656;23.926555633544922;87.98821258544922
2005-12-19;54.7182502746582;23.66070556640625;87.53557586669922
2005-12-20;54.734561920166016;23.63117218017578;87.61917114257812
2005-12-21;54.734561920166016;23.826868057250977;87.7583999633789
2005-12-22;54.85451889038086;23.978254318237305;88.21800231933594
2005-12-23;54.996246337890625;24.08934783935547;88.26676177978516
2005-12-27;55.137977600097656;23.76715660095215;87.36846923828125
2005-12-28;54.943172454833984;23.867143630981445;87.56344604492188
2005-12-29;54.98149108886719;23.811599731445312;87.17352294921875
2005-12-30;55.047096252441406;23.656070709228516;86.70001983642578
2006-01-03;55.07450866699219;24.08934783935547;88.22496795654297
2006-01-04;55.20585632324219;24.241167068481445;88.64276885986328
2006-01-05;55.20585632324219;24.32635498046875;88.69844818115234
2006-01-06;55.07997512817383;24.570755004882812;89.43656158447266
2006-01-09;55.14019012451172;24.75592041015625;89.66636657714844
2006-01-10;55.03074645996094;25.004032135009766;89.75688934326172
2006-01-11;54.992431640625;24.99292755126953;90.04238891601562
2006-01-12;55.13466262817383;24.811473846435547;89.687255859375
2006-01-13;55.28791427612305;24.874414443969727;89.60366821289062
2006-01-17;55.31528091430664;24.748516082763672;89.36000061035156
2006-01-18;55.3809928894043;24.774433135986328;89.00484466552734
2006-01-19;55.29891586303711;25.133655548095703;89.3460693359375
2006-01-20;55.326236724853516;24.84849739074707;87.71663665771484
2006-01-23;55.326236724853516;24.874414443969727;88.0300064086914
2006-01-24;55.23323059082031;25.263254165649414;88.12053680419922
2006-01-25;55.09638977050781;25.292892456054688;88.19708251953125
2006-01-26;54.92679214477539;25.644691467285156;88.68453216552734
2006-01-27;54.99788284301758;25.72615623474121;89.50623321533203
2006-01-30;55.00338363647461;25.737260818481445;89.43656158447266
2006-01-31;55.014305114746094;25.72615623474121;88.78202056884766
2006-02-01;54.86105728149414;25.900203704833984;89.40177154541016
2006-02-02;54.89947509765625;25.566917419433594;88.36421966552734
2006-02-03;55.05331802368164;25.448423385620117;87.9255599975586
2006-02-06;55.04233169555664;25.663206100463867;88.15531921386719
2006-02-07;55.00382614135742;25.300291061401367;87.37544250488281
2006-02-08;54.97642135620117;25.437305450439453;88.16925048828125
2006-02-09;55.009342193603516;25.27066421508789;88.02300262451172
2006-02-10;54.894046783447266;25.30400276184082;88.18321228027344
2006-02-13;54.932456970214844;25.107725143432617;88.02300262451172
2006-02-14;54.84459686279297;25.433605194091797;88.95610046386719
2006-02-15;54.90501403808594;25.622474670410156;89.26945495605469
2006-02-16;54.850074768066406;25.803926467895508;89.93794250488281
2006-02-17;55.075252532958984;25.800220489501953;89.6942138671875
2006-02-21;54.87202072143555;25.71875762939453;89.47144317626953
2006-02-22;55.091732025146484;25.933542251586914;90.0145492553711
2006-02-23;55.05881118774414;25.922426223754883;89.88221740722656
2006-02-24;55.10274124145508;26.066848754882812;90.11200714111328
2006-02-27;54.98741149902344;26.170541763305664;90.14683532714844
2006-02-28;55.10274124145508;25.796520233154297;89.29033660888672
2006-03-01;55.104400634765625;26.137216567993164;90.08418273925781
2006-03-02;54.96658706665039;26.159442901611328;90.07720947265625
2006-03-03;54.85628128051758;26.0372314453125;89.65939331054688
2006-03-06;54.55305099487305;25.807628631591797;89.2485580444336
2006-03-07;54.69093704223633;25.422494888305664;89.10931396484375
2006-03-08;54.718441009521484;25.448423385620117;89.29731750488281
2006-03-09;54.64678192138672;25.32992172241211;88.69844818115234
2006-03-10;54.668880462646484;25.7076358795166;89.54102325439453
2006-03-13;54.76811218261719;25.807628631591797;89.7081527709961
2006-03-14;54.950077056884766;26.100183486938477;90.64817810058594
2006-03-15;54.80118179321289;26.274232864379883;91.05205535888672
2006-03-16;55.0327262878418;26.311256408691406;91.2400894165039
2006-03-17;54.91140365600586;26.36681365966797;91.3162612915039
2006-03-20;54.8894157409668;26.414962768554688;91.16946411132812
2006-03-21;54.74605941772461;26.107593536376953;90.59618377685547
2006-03-22;54.84526062011719;26.49643325805664;91.14846801757812
2006-03-23;54.80118179321289;26.574186325073242;90.9597396850586
2006-03-24;54.894935607910156;26.696395874023438;91.0296401977539
2006-03-27;54.93899154663086;26.722410202026367;90.89680480957031
2006-03-28;54.80118179321289;26.592378616333008;90.33753967285156
2006-03-29;54.69093704223633;27.04927635192871;90.90379333496094
2006-03-30;54.442813873291016;26.963836669921875;90.7430191040039
2006-03-31;54.62473678588867;27.04927635192871;90.76400756835938
2006-04-03;54.5710563659668;26.893274307250977;90.69408416748047
2006-04-04;54.643043518066406;27.034423828125;91.27435302734375
2006-04-05;54.6817741394043;27.171855926513672;91.58892822265625
2006-04-06;54.63750457763672;27.201581954956055;91.49105834960938
2006-04-07;54.4548454284668;26.837554931640625;90.56124114990234
2006-04-10;54.404998779296875;26.74839973449707;90.7010269165039
2006-04-11;54.51568603515625;26.414091110229492;89.93209075927734
2006-04-12;54.465938568115234;26.547813415527344;90.099853515625
2006-04-13;54.35517883300781;26.592378616333008;89.98101806640625
2006-04-17;54.44375991821289;26.596111297607422;89.946044921875
2006-04-18;54.404998779296875;27.2944393157959;91.37222290039062
2006-04-19;54.4548454284668;27.547021865844727;91.54694366455078
2006-04-20;54.371826171875;27.476459503173828;91.67279815673828
2006-04-21;54.36626434326172;27.465301513671875;91.6867904663086
2006-04-24;54.5710563659668;27.257291793823242;91.51901245117188
2006-04-25;54.388404846191406;27.142139434814453;91.1414794921875
2006-04-26;54.2943229675293;27.227584838867188;91.16248321533203
2006-04-27;54.42163848876953;26.919260025024414;91.60292053222656
2006-04-28;54.54341125488281;27.097566604614258;91.91055297851562
2006-05-01;54.32948684692383;27.08641815185547;91.16248321533203
2006-05-02;54.385066986083984;27.2944393157959;91.84761810302734
2006-05-03;54.34617614746094;27.350154876708984;91.50503540039062
2006-05-04;54.31839370727539;27.66590118408203;91.83356475830078
2006-05-05;54.418392181396484;27.85161781311035;92.64458465576172
2006-05-08;54.457279205322266;27.93332862854004;92.5327377319336
2006-05-09;54.42950439453125;27.91848373413086;92.71444702148438
2006-05-10;54.36837387084961;27.777328491210938;92.66552734375
2006-05-11;54.3350830078125;27.119848251342773;91.54694366455078
2006-05-12;54.21836471557617;26.55524444580078;90.35151672363281
2006-05-15;54.25167465209961;26.44009780883789;90.53328704833984
2006-05-16;54.518394470214844;26.373228073120117;90.40042114257812
2006-05-17;54.36282730102539;25.96462631225586;88.6806869506836
2006-05-18;54.590614318847656;25.730621337890625;88.2332534790039
2006-05-19;54.57950973510742;26.05378532409668;88.85547637939453
2006-05-22;54.590614318847656;25.819766998291016;88.1773452758789
2006-05-23;54.44063186645508;25.596899032592773;87.50619506835938
2006-05-24;54.45171356201172;25.671186447143555;88.20528411865234
2006-05-25;54.44613265991211;26.154069900512695;89.29588317871094
2006-05-26;54.67949295043945;26.19122314453125;89.75027465820312
2006-05-30;54.5572509765625;25.500314712524414;88.1563491821289
2006-05-31;54.4350471496582;25.864347457885742;89.14207458496094
2006-06-01;54.39212417602539;26.35837745666504;89.99496459960938
2006-06-02;54.81039047241211;26.436376571655273;90.1837387084961
2006-06-05;54.63195037841797;25.671186447143555;88.86943054199219
2006-06-06;54.776920318603516;25.489179611206055;88.65270233154297
2006-06-07;54.604034423828125;25.30344009399414;87.98857116699219
2006-06-08;54.78810119628906;25.36658477783203;87.91166687011719
2006-06-09;54.8661994934082;25.173429489135742;87.6319808959961
2006-06-12;54.698909759521484;24.56424331665039;86.68125915527344
2006-06-13;54.85503005981445;24.233652114868164;85.6745834350586
2006-06-14;54.64865493774414;24.356246948242188;86.33869934082031
2006-06-15;54.55944061279297;25.184579849243164;88.17032623291016
2006-06-16;54.52596664428711;24.920848846435547;87.5278549194336
2006-06-19;54.380943298339844;24.51968002319336;86.83965301513672
2006-06-20;54.4144172668457;24.408252716064453;87.13459777832031
2006-06-21;54.43113327026367;24.87255859375;87.78059387207031
2006-06-22;54.19688034057617;24.835411071777344;87.3944091796875
2006-06-23;54.22477722167969;24.854415893554688;87.38038635253906
2006-06-26;54.068603515625;25.238170623779297;87.76657104492188
2006-06-27;54.21919250488281;24.76872444152832;87.00823974609375
2006-06-28;54.16339874267578;24.87677574157715;87.59805297851562
2006-06-29;54.35306167602539;25.774675369262695;89.36758422851562
2006-06-30;54.34748840332031;25.875268936157227;89.37458038330078
2006-07-03;54.43036651611328;26.13234519958496;89.73969268798828
2006-07-05;54.26795196533203;25.77840232849121;89.22711944580078
2006-07-06;54.31835174560547;25.9237003326416;89.48693084716797
2006-07-07;54.51995086669922;25.513870239257812;88.90410614013672
2006-07-10;54.57037353515625;25.525054931640625;89.0726547241211
2006-07-11;54.659950256347656;25.722501754760742;89.46585083007812
2006-07-12;54.693572998046875;25.241899490356445;88.51089477539062
2006-07-13;54.738372802734375;24.679298400878906;87.07140350341797
2006-07-14;54.81113815307617;24.51536750793457;86.7343521118164
2006-07-17;54.693572998046875;24.295560836791992;86.60794830322266
2006-07-18;54.65437698364258;24.530275344848633;87.05033874511719
2006-07-19;54.86714172363281;25.185998916625977;88.2580795288086
2006-07-20;54.92315673828125;24.474397659301758;87.65422821044922
2006-07-21;54.8895378112793;24.15024757385254;87.03628540039062
2006-07-24;54.973514556884766;24.731464385986328;88.62324523925781
2006-07-25;54.92874526977539;25.010902404785156;88.93920135498047
2006-07-26;54.96236038208008;24.83578109741211;89.05860137939453
2006-07-27;55.05194854736328;24.55263328552246;88.97432708740234
2006-07-28;55.16950225830078;25.066789627075195;89.8660888671875
2006-07-31;55.10234451293945;25.074237823486328;89.77484130859375
2006-08-01;55.23671340942383;24.750097274780273;89.33245086669922
2006-08-02;55.25923538208008;25.01461410522461;89.93631744384766
2006-08-03;55.27050018310547;25.346214294433594;90.17505645751953
2006-08-04;55.444793701171875;25.21953773498535;90.02056121826172
2006-08-07;55.45042419433594;25.0593318939209;89.80994415283203
2006-08-08;55.45042419433594;24.80597496032715;89.46585083007812
2006-08-09;55.49538040161133;24.560083389282227;89.16392517089844
2006-08-10;55.46728515625;24.80597496032715;89.43778228759766
2006-08-11;55.371673583984375;24.52655029296875;89.18499755859375
2006-08-14;55.30987548828125;24.63459587097168;89.25519561767578
2006-08-15;55.444793701171875;25.16737937927246;90.32254791259766
2006-08-16;55.63037872314453;25.543672561645508;91.07388305664062
2006-08-17;55.63595962524414;25.53996467590332;91.30559539794922
2006-08-18;55.675376892089844;25.621915817260742;91.76905822753906
2006-08-21;55.81032943725586;25.39091682434082;91.37580871582031
2006-08-22;55.821563720703125;25.469160079956055;91.3687973022461
2006-08-23;55.799034118652344;25.130117416381836;91.1159896850586
2006-08-24;55.79341506958008;25.081687927246094;91.03874969482422
2006-08-25;55.849666595458984;25.066789627075195;91.15113067626953
2006-08-28;55.799034118652344;25.33131217956543;91.58648681640625
2006-08-29;55.821563720703125;25.65172004699707;91.6917953491211
2006-08-30;55.90593338012695;25.748594284057617;91.74795532226562
2006-08-31;55.9790153503418;25.752317428588867;91.73394012451172
2006-09-01;55.986331939697266;25.890167236328125;92.28164672851562
2006-09-05;55.918601989746094;26.136070251464844;92.45718383789062
2006-09-06;55.92991638183594;25.58466148376465;91.64266204833984
2006-09-07;55.91295623779297;25.4095516204834;91.22135162353516
2006-09-08;55.986331939697266;25.48406982421875;91.48114776611328
2006-09-11;55.94679260253906;25.45425796508789;91.57243347167969
2006-09-12;56.082332611083984;26.016847610473633;92.47128295898438
2006-09-13;56.12751770019531;26.23666000366211;92.84337615966797
2006-09-14;56.04843521118164;26.057832717895508;92.85041046142578
2006-09-15;56.03151321411133;26.221765518188477;93.06834411621094
2006-09-18;56.02021026611328;26.244112014770508;93.19530487060547
2006-09-19;56.15009307861328;26.069007873535156;92.96253204345703
2006-09-20;56.2121696472168;26.415498733520508;93.45624542236328
2006-09-21;56.45489501953125;26.128618240356445;93.00484466552734
2006-09-22;56.48881530761719;25.875268936157227;92.72280883789062
2006-09-25;56.6016960144043;26.210582733154297;93.43508911132812
2006-09-26;56.59605026245117;26.337261199951172;94.21094512939453
2006-09-27;56.573463439941406;26.4500732421875;94.32373809814453
2006-09-28;56.59040069580078;26.39031982421875;94.28849029541016
2006-09-29;56.54520797729492;26.05781364440918;94.21094512939453
2006-10-02;56.59852600097656;25.844871520996094;93.85823822021484
2006-10-03;56.587196350097656;25.878494262695312;94.05570220947266
2006-10-04;56.80828094482422;26.386573791503906;95.15595245361328
2006-10-05;56.63256072998047;26.719058990478516;95.33935546875
2006-10-06;56.42277526855469;26.543476104736328;95.21942138671875
2006-10-09;56.541839599609375;26.72280502319336;95.27586364746094
2006-10-10;56.32075881958008;26.793794631958008;95.40279388427734
2006-10-11;56.258426666259766;26.715333938598633;95.28997039794922
2006-10-12;56.31511306762695;27.27198600769043;96.11516571044922
2006-10-13;56.17334747314453;27.443824768066406;96.36196899414062
2006-10-16;56.26407241821289;27.724023818969727;96.51007080078125
